sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
13,0.0,-450.0,1,4
10,0.0,-450.0,1,4
4,13.0,-1128750.0,1,4
5,20.0,-1128750.0,1,4
1,57.0,-1128750.0,1,4
4,157.0,-700.0,1,4
5,168.0,-700.0,1,4
12,217.0,-700.0,1,4
8,218.0,-700.0,1,4
4,225.0,-1783950.0,1,4
5,226.0,-1783950.0,1,4
9,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
14,239.0,-1783950.0,1,4
