sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
13,0.0,-250.0,1,4
10,0.0,-250.0,1,4
4,12.0,-1128900.0,1,4
5,20.0,-1128900.0,1,4
1,36.0,-1128900.0,1,4
1,71.0,-1128900.0,1,4
4,86.0,-650.0,1,4
5,93.0,-650.0,1,4
12,129.0,-650.0,1,4
8,130.0,-650.0,1,4
9,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
14,149.0,-650.0,1,4
