sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
13,0.0,-350.0,1,4
10,0.0,-350.0,1,4
4,14.0,-1128800.0,1,4
5,21.0,-1128800.0,1,4
1,36.0,-1128800.0,1,4
1,82.0,-1128800.0,1,4
4,118.0,-550.0,1,4
5,125.0,-550.0,1,4
12,137.0,-550.0,1,4
8,138.0,-550.0,1,4
9,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
14,159.0,-550.0,1,4
