sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-279900.0,1,4
4,20.0,-1190800.0,1,4
5,28.0,-1190800.0,1,4
1,29.0,-1190800.0,1,4
1,85.0,-1190800.0,1,4
4,85.0,-250.0,1,4
5,88.0,-250.0,1,4
4,88.0,-203900.0,1,4
5,89.0,-203900.0,1,4
7,90.0,-203900.0,1,4
4,90.0,-253950.0,1,4
5,96.0,-253950.0,1,4
12,142.0,-253950.0,1,4
8,142.0,-253950.0,1,4
9,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
0,161.0,-253950.0,1,4
