sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-300.0,1,11
4,20.0,-1128800.0,1,11
5,27.0,-1128800.0,1,11
1,37.0,-1128800.0,1,11
1,85.0,-1128800.0,1,11
4,86.0,-350.0,1,11
5,87.0,-350.0,1,11
4,87.0,-9300.0,1,11
5,88.0,-9300.0,1,11
4,90.0,-200.0,1,11
5,98.0,-200.0,1,11
12,149.0,-200.0,1,11
8,150.0,-200.0,1,11
2,168.0,-200.0,1,11
9,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
0,168.0,-200.0,1,11
