sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-250.0,1,4
4,2.0,-1129150.0,1,4
5,9.0,-1129150.0,1,4
1,13.0,-1129150.0,1,4
5,21.0,-1129150.0,1,4
12,63.00000000000001,-1129150.0,1,4
5,101.0,-1129150.0,1,4
5,102.0,-1129150.0,1,4
1,191.0,-1129150.0,1,4
4,194.0,-300.0,1,4
5,201.0,-300.0,1,4
8,219.0,-300.0,1,4
2,255.0,-300.0,1,4
9,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
0,255.0,-300.0,1,4
