sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,550.0,1,4
4,25.0,-1128800.0,1,4
12,27.0,-1128800.0,1,4
5,32.0,-1128800.0,1,4
8,60.00000000000001,-1128800.0,1,4
1,71.0,-1128800.0,1,4
1,102.0,-1128800.0,1,4
5,107.0,-1128800.0,1,4
4,108.0,-550.0,1,4
5,115.0,-550.0,1,4
9,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
0,148.0,-550.0,1,4
