sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-450.0,1,4
4,18.0,-1128750.0,1,4
5,26.0,-1128750.0,1,4
1,47.0,-1128750.0,1,4
1,108.0,-1128750.0,1,4
4,115.0,-300.0,1,4
5,122.0,-300.0,1,4
12,167.0,-300.0,1,4
8,167.0,-300.0,1,4
9,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
0,186.0,-300.0,1,4
