sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-100.0,1,11
4,17.0,-1128900.0,1,11
5,24.0,-1128900.0,1,11
1,37.0,-1128900.0,1,11
4,103.0,-250.0,1,11
5,106.0,-250.0,1,11
4,106.0,-300300.0,1,11
5,107.0,-300300.0,1,11
4,107.0,-346950.0,1,11
5,108.0,-346950.0,1,11
7,109.0,-346950.0,1,11
4,110.0,-359200.0,1,11
5,115.0,-359200.0,1,11
12,156.0,-359200.0,1,11
8,157.0,-359200.0,1,11
9,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
0,178.0,-359200.0,1,11
