sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-250.0,1,4
4,29.0,-1128800.0,1,4
12,31.0,-1128800.0,1,4
5,36.0,-1128800.0,1,4
8,65.0,-1128800.0,1,4
1,77.0,-1128800.0,1,4
1,184.0,-1128800.0,1,4
12,208.0,-1128800.0,1,4
8,251.0,-1128800.0,1,4
4,352.0,-200.0,1,4
5,359.0,-200.0,1,4
9,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
0,382.0,-200.0,1,4
