sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-263900.0,1,4
4,9.0,-1174900.0,1,4
5,16.0,-1174900.0,1,4
1,31.0,-1174900.0,1,4
1,87.0,-1174900.0,1,4
4,88.0,-550.0,1,4
5,90.0,-550.0,1,4
7,91.0,-550.0,1,4
4,91.0,-222950.0,1,4
5,97.0,-222950.0,1,4
12,141.0,-222950.0,1,4
8,142.0,-222950.0,1,4
2,162.0,-222950.0,1,4
9,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
0,162.0,-222950.0,1,4
