sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-350.0,1,4
4,24.0,-1128850.0,1,4
12,26.0,-1128850.0,1,4
5,31.0,-1128850.0,1,4
1,49.0,-1128850.0,1,4
8,55.0,-1128850.0,1,4
1,98.0,-1128850.0,1,4
4,100.0,-500.0,1,4
5,107.0,-500.0,1,4
9,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
0,129.0,-500.0,1,4
