sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-100.0,1,1
4,31.0,-1128800.0,1,1
5,38.0,-1128800.0,1,1
1,41.0,-1128800.0,1,1
12,69.0,-1128800.0,1,1
8,70.0,-1128800.0,1,1
1,86.0,-1128800.0,1,1
1,100.0,-1128800.0,1,1
4,192.0,-350.0,1,1
5,197.0,-350.0,1,1
4,197.0,-714100.0,1,1
5,198.0,-714100.0,1,1
4,202.0,-704400.0,1,1
5,203.0,-704400.0,1,1
4,203.0,-716100.0,1,1
5,205.0,-716100.0,1,1
7,206.0,-716100.0,1,1
4,206.0,-691250.0,1,1
5,212.0,-691250.0,1,1
4,222.0,-1601750.0,1,1
5,224.0,-1601750.0,1,1
9,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
0,243.0,-1601750.0,1,1
