sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-308950.0,1,4
4,12.0,-1219900.0,1,4
5,20.0,-1219900.0,1,4
1,33.0,-1219900.0,1,4
12,1979.0,-1219900.0,1,4
1,5772.0,-1219900.0,1,4
4,5779.0,-400.0,1,4
5,5787.0,-400.0,1,4
8,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
0,6389.0,-400.0,1,4
