sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-286550.0,1,4
4,26.0,-1237000.0,1,4
5,34.0,-1237000.0,1,4
5,35.0,-1237000.0,1,4
1,48.0,-1237000.0,1,4
1,101.0,-1237000.0,1,4
12,108.0,-1237000.0,1,4
8,109.0,-1237000.0,1,4
4,111.0,-550.0,1,4
5,118.0,-550.0,1,4
9,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
0,137.0,-550.0,1,4
