sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
10,0.0,-350.0,1,4
4,37.0,-1128800.0,1,4
12,40.0,-1128800.0,1,4
5,44.0,-1128800.0,1,4
1,74.0,-1128800.0,1,4
1,114.0,-1128800.0,1,4
4,131.0,-450.0,1,4
5,138.0,-450.0,1,4
8,199.0,-450.0,1,4
9,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
0,218.0,-450.0,1,4
